timestamp,machine_type,machine_id,operator_id,task_type,soil_type,ground_condition,engine_rpm,engine_temperature_c,hydraulic_pressure_bar,hydraulic_oil_temperature_c,fuel_rate_lph,fuel_level_pct,vehicle_speed_kmh,idle_duration_min,blade_load_pct,blade_angle_deg,blade_height_m,drawbar_load_pct,traction_force_kn,track_speed_left_kmh,track_speed_right_kmh,track_slip_pct,dozing_depth_m,grading_accuracy_error_cm,vibration_level,slope_deg,ambient_temperature_c,operator_experience_years,machine_hours,maintenance_due_days,previous_anomaly_count_1hr,anomaly_type,is_anomaly,severity
2026-01-01 07:27:00,Bulldozer,CAT_001,OP_014,Dozing,Hard,Loose,1875.9,85.8,239.7,62.5,17.3,43.6,4.35,0.36,95.8,11.04,0.42,84.4,145.5,7.71,6.56,3.01,0.47,2.26,2.06,2.61,29.5,13.6,5337.1,33,0,Normal,0,Normal
2026-01-01 07:28:00,Bulldozer,CAT_013,OP_001,Grading,Medium,Dry,1484.5,88.4,211.3,56.6,14.47,60.8,6.84,7.28,66.5,9.88,0.59,65.6,71.0,2.89,5.25,7.78,0.24,4.26,1.04,3.7,20.2,7.5,2008.5,45,0,Normal,0,Normal
2026-01-01 07:29:00,Bulldozer,CAT_018,OP_020,Leveling,Medium,Damp,1703.3,76.7,269.0,50.6,21.06,76.8,6.26,3.74,76.2,7.01,0.51,94.6,90.5,4.92,8.1,4.35,0.6,1.18,1.9,6.15,19.9,6.0,3427.9,11,2,Normal,0,Normal
2026-01-01 07:30:00,Bulldozer,CAT_009,OP_010,Grading,Medium,Damp,1998.3,89.9,213.2,59.7,18.42,39.4,6.12,3.32,85.5,8.93,1.01,88.2,135.8,4.89,5.59,1.46,0.11,4.6,1.88,6.05,33.7,8.9,6091.1,56,1,Normal,0,Normal
2026-01-01 07:31:00,Bulldozer,CAT_019,OP_021,Grading,Medium,Dry,1873.6,83.1,257.7,58.6,17.02,85.4,4.6,1.23,80.6,6.21,0.32,67.1,109.1,2.84,5.28,6.86,0.69,1.85,1.27,2.13,30.3,0.7,8641.7,38,0,Normal,0,Normal
2026-01-01 07:32:00,Bulldozer,CAT_007,OP_003,Grading,Soft,Dry,1297.7,84.8,238.0,63.3,13.93,86.6,0.21,5.31,52.3,6.51,0.41,60.7,104.4,7.22,3.58,4.21,0.5,2.24,1.42,6.06,25.9,8.3,8393.8,45,0,Normal,0,Normal
2026-01-01 07:33:00,Bulldozer,CAT_019,OP_004,Grading,Medium,Dry,1893.7,78.1,275.5,58.7,16.57,26.6,5.56,4.19,103.4,13.3,0.85,104.8,168.8,5.15,8.79,2.84,0.49,1.76,1.68,6.36,27.3,11.2,1278.1,50,0,Blade_Overloading,1,Low
2026-01-01 07:34:00,Bulldozer,CAT_012,OP_003,Dozing,Soft,Damp,1879.1,84.5,261.5,54.2,21.84,37.0,6.37,0.69,74.5,8.66,0.37,55.7,129.4,4.0,5.61,3.3,0.28,1.4,1.17,3.66,31.0,1.2,7814.3,22,0,Normal,0,Normal
2026-01-01 07:35:00,Bulldozer,CAT_010,OP_029,Grading,Medium,Damp,1611.2,85.9,279.2,53.2,18.97,58.0,5.32,6.63,67.7,5.59,0.84,64.6,79.6,5.31,8.45,1.84,0.06,3.48,1.05,2.84,24.7,3.7,661.7,6,0,Normal,0,Normal
2026-01-01 07:36:00,Bulldozer,CAT_003,OP_021,Grading,Hard,Dry,1737.1,79.6,250.2,56.9,17.05,51.9,7.15,5.84,45.5,9.68,0.53,56.0,150.1,6.79,7.38,5.91,0.57,0.54,1.04,6.06,27.9,4.7,5409.1,18,0,Normal,0,Normal
2026-01-01 07:37:00,Bulldozer,CAT_004,OP_018,Dozing,Hard,Dry,2012.0,84.0,217.3,63.5,24.94,57.0,8.93,8.33,47.0,13.79,0.34,70.4,116.5,6.74,5.26,4.73,0.33,2.54,1.35,7.89,26.7,12.2,2156.6,21,2,Normal,0,Normal
2026-01-01 07:38:00,Bulldozer,CAT_001,OP_029,Dozing,Hard,Wet,2161.7,84.5,313.2,71.1,19.74,85.0,2.55,0.22,64.7,13.2,0.51,76.5,93.8,11.36,10.46,3.17,0.5,3.49,1.68,2.64,24.9,1.7,3855.9,47,0,Normal,0,Normal
2026-01-01 07:39:00,Bulldozer,CAT_007,OP_025,Dozing,Medium,Dry,1787.0,91.3,290.9,68.7,17.67,82.0,3.41,4.23,93.5,8.95,0.3,83.3,143.2,8.66,7.25,5.8,0.52,2.5,0.85,7.28,34.8,2.4,6111.8,45,0,Normal,0,Normal
2026-01-01 07:40:00,Bulldozer,CAT_012,OP_002,Grading,Medium,Damp,1963.8,78.2,225.4,55.0,19.28,94.2,5.67,2.81,71.3,6.01,0.71,89.9,130.2,6.94,3.28,1.27,0.31,2.43,1.77,8.19,31.4,13.8,4042.0,35,0,Normal,0,Normal
2026-01-01 07:41:00,Bulldozer,CAT_019,OP_011,Dozing,Medium,Dry,1745.8,86.7,326.4,60.7,17.52,63.7,4.56,6.1,70.5,17.3,0.67,34.0,115.4,8.27,9.01,3.11,0.22,0.64,1.22,3.57,32.6,3.2,8958.2,5,0,Normal,0,Normal
2026-01-01 07:42:00,Bulldozer,CAT_016,OP_008,Dozing,Soft,Wet,2076.5,105.1,240.7,63.3,17.78,51.3,5.79,3.93,72.3,4.92,0.75,51.1,95.6,5.5,7.72,7.15,0.22,2.11,1.18,4.35,27.9,4.1,1327.6,28,0,Engine_Overheating,1,Medium
2026-01-01 07:43:00,Bulldozer,CAT_001,OP_006,Leveling,Medium,Dry,1638.3,90.0,294.0,62.8,20.33,62.5,9.54,7.43,87.5,7.14,0.61,59.0,83.6,5.74,4.67,9.34,0.29,2.65,2.29,4.82,26.0,1.0,8402.6,21,0,Normal,0,Normal
2026-01-01 07:44:00,Bulldozer,CAT_007,OP_013,Dozing,Soft,Wet,1831.0,77.4,235.5,59.4,15.4,63.8,4.85,5.88,113.6,12.36,0.78,106.7,153.7,3.61,6.66,7.28,0.33,4.35,1.01,0.0,34.3,9.7,2563.5,29,1,Blade_Overloading,1,Low
2026-01-01 07:45:00,Bulldozer,CAT_011,OP_010,Grading,Medium,Damp,2023.3,83.3,281.0,69.1,21.66,47.0,8.27,3.15,40.7,9.99,0.45,71.3,99.8,6.99,8.83,8.22,0.37,2.0,0.67,7.98,32.1,1.8,2958.4,7,0,Normal,0,Normal
2026-01-01 07:46:00,Bulldozer,CAT_020,OP_010,Leveling,Medium,Dry,1760.1,70.7,318.6,56.0,19.13,92.4,3.08,0.22,76.3,16.38,0.35,63.6,139.2,5.22,8.15,2.63,0.44,2.28,0.67,3.86,35.7,14.2,1383.7,41,0,Normal,0,Normal
2026-01-01 07:47:00,Bulldozer,CAT_008,OP_004,Grading,Soft,Dry,1769.2,81.5,240.6,54.6,15.63,81.8,6.28,3.82,71.3,8.45,0.77,59.7,147.5,9.43,5.8,4.54,0.27,0.1,1.21,6.59,36.0,14.0,8237.4,33,0,Normal,0,Normal
2026-01-01 07:48:00,Bulldozer,CAT_009,OP_026,Dozing,Medium,Dry,1608.3,77.9,230.5,60.6,18.97,65.9,5.44,3.35,85.0,9.41,0.44,44.6,119.7,4.43,5.03,5.08,0.23,1.58,0.74,1.39,30.0,9.1,9744.7,22,0,Normal,0,Normal
2026-01-01 07:49:00,Bulldozer,CAT_018,OP_006,Dozing,Hard,Wet,1709.8,84.9,286.8,60.0,23.29,96.7,2.5,6.51,57.5,10.25,0.49,71.1,97.0,8.1,5.23,4.31,0.43,2.53,0.96,4.43,32.3,10.3,708.8,48,1,Normal,0,Normal
2026-01-01 07:50:00,Bulldozer,CAT_010,OP_008,Grading,Soft,Dry,2047.4,78.0,288.2,67.9,21.89,76.3,6.47,0.67,52.0,13.13,0.62,77.1,109.6,5.15,5.06,6.4,0.4,3.0,1.82,6.61,37.9,15.0,4081.8,16,0,Normal,0,Normal
2026-01-01 07:51:00,Bulldozer,CAT_002,OP_004,Grading,Soft,Dry,1271.6,83.6,257.6,57.7,15.42,59.2,6.67,6.52,68.2,7.7,0.44,53.8,108.6,3.96,5.13,27.51,0.19,0.68,1.66,6.95,27.8,12.8,9151.6,11,0,Track_Slip,1,Medium
2026-01-01 07:52:00,Bulldozer,CAT_007,OP_003,Dozing,Soft,Dry,1821.2,82.0,222.3,66.0,20.14,90.3,7.4,0.46,73.5,10.93,0.23,82.8,107.1,5.19,3.24,3.15,0.27,1.75,2.28,7.63,33.3,0.6,3197.2,45,1,Normal,0,Normal
2026-01-01 07:53:00,Bulldozer,CAT_011,OP_019,Ripping,Medium,Dry,1737.4,84.8,230.7,61.3,16.75,43.1,8.47,7.04,86.2,6.6,0.55,68.3,103.1,6.88,6.23,6.89,0.23,2.71,1.53,0.0,31.7,5.3,9994.0,41,0,Normal,0,Normal
2026-01-01 07:54:00,Bulldozer,CAT_008,OP_026,Grading,Medium,Damp,1684.0,80.3,305.7,65.2,17.83,80.8,9.08,5.16,82.5,6.16,0.29,71.9,91.4,5.91,5.56,4.73,0.32,0.99,1.6,3.93,25.0,1.9,3242.2,18,0,Normal,0,Normal
2026-01-01 07:55:00,Bulldozer,CAT_010,OP_005,Leveling,Medium,Damp,1649.1,80.1,304.3,63.8,19.6,84.0,7.37,18.96,84.2,11.34,0.52,47.1,117.7,2.3,7.45,2.08,0.11,2.17,1.5,4.05,26.3,13.7,6304.5,10,0,Normal,0,Normal
2026-01-01 07:56:00,Bulldozer,CAT_003,OP_029,Grading,Hard,Damp,1630.5,79.6,325.7,48.0,19.46,30.3,7.11,5.79,74.1,8.93,0.37,79.2,91.5,7.13,4.31,6.64,0.53,3.18,1.47,0.0,34.6,11.3,6942.0,31,0,Normal,0,Normal
2026-01-01 07:57:00,Bulldozer,CAT_002,OP_012,Ripping,Soft,Loose,1868.1,85.8,213.4,60.1,17.83,34.2,2.61,0.51,35.8,8.92,0.6,80.9,97.7,8.94,8.62,6.27,0.44,2.14,1.12,3.43,29.3,3.3,9786.3,25,0,Normal,0,Normal
2026-01-01 07:58:00,Bulldozer,CAT_003,OP_017,Dozing,Soft,Dry,1729.4,86.3,223.4,64.4,17.75,38.6,6.71,1.45,71.9,9.34,0.36,46.7,96.7,8.41,4.91,3.72,0.47,3.64,1.72,4.17,25.6,13.0,5428.6,41,0,Normal,0,Normal
2026-01-01 07:59:00,Bulldozer,CAT_001,OP_021,Dozing,Soft,Dry,1921.2,84.9,240.2,60.3,21.01,34.5,7.63,1.17,72.4,8.49,0.77,88.8,91.8,6.97,5.53,4.98,0.31,3.69,1.55,3.32,29.0,4.7,4823.8,33,0,Normal,0,Normal
2026-01-01 08:00:00,Bulldozer,CAT_016,OP_024,Leveling,Soft,Wet,1863.4,83.7,206.2,64.6,19.19,68.7,3.53,0.7,71.9,10.03,0.72,57.0,125.4,6.21,6.62,7.13,0.47,3.26,1.31,9.35,20.1,2.3,9099.1,6,0,Normal,0,Normal
2026-01-01 08:01:00,Bulldozer,CAT_020,OP_007,Leveling,Hard,Dry,1712.8,88.4,249.4,63.1,16.77,34.1,8.83,0.58,82.7,11.33,0.33,72.2,96.3,5.3,8.33,3.97,0.31,1.21,0.63,4.47,31.7,2.9,6832.1,46,0,Normal,0,Normal
2026-01-01 08:02:00,Bulldozer,CAT_001,OP_030,Leveling,Soft,Damp,1592.1,85.1,279.3,60.8,15.76,30.2,8.17,3.94,70.9,2.53,0.26,89.4,135.7,5.79,7.02,5.11,0.43,4.57,1.56,6.14,26.6,7.7,973.8,18,0,Normal,0,Normal
2026-01-01 08:03:00,Bulldozer,CAT_003,OP_024,Grading,Soft,Loose,1833.7,76.4,239.7,51.9,20.75,30.9,6.18,4.84,66.6,9.08,0.14,62.3,99.3,4.89,13.85,11.06,0.41,0.7,1.47,1.65,34.2,1.0,960.5,12,0,Uneven_Track_Speed,1,Medium
2026-01-01 08:04:00,Bulldozer,CAT_012,OP_013,Grading,Hard,Dry,1990.7,79.5,243.7,71.5,21.71,95.5,2.67,0.97,82.8,13.03,0.68,82.0,129.2,0.0,7.63,4.62,0.24,4.13,0.88,0.47,32.1,6.1,9779.4,25,0,Normal,0,Normal
2026-01-01 08:05:00,Bulldozer,CAT_017,OP_017,Ripping,Medium,Damp,1841.6,80.4,271.1,59.8,21.23,26.2,7.13,4.23,57.0,4.47,0.56,84.5,131.9,8.74,5.72,4.16,0.2,1.64,0.56,2.48,32.7,12.2,2871.1,11,0,Normal,0,Normal
2026-01-01 08:06:00,Bulldozer,CAT_017,OP_006,Leveling,Medium,Dry,2045.2,88.8,239.7,55.6,16.1,69.3,2.58,5.92,88.7,8.17,0.52,73.0,107.4,4.57,4.26,36.2,0.61,5.95,1.71,2.04,29.0,7.7,2259.9,11,0,Track_Slip,1,Medium
2026-01-01 08:07:00,Bulldozer,CAT_002,OP_003,Grading,Medium,Dry,1482.3,82.0,163.7,65.9,17.42,58.5,3.99,0.6,90.8,7.21,0.68,38.7,120.6,9.89,6.74,3.91,0.4,2.41,1.57,3.79,23.4,9.4,1558.4,17,0,Normal,0,Normal
2026-01-01 08:08:00,Bulldozer,CAT_003,OP_029,Grading,Soft,Dry,1912.0,69.4,271.6,62.3,17.17,26.4,5.84,2.12,97.0,9.33,0.68,104.6,137.2,3.76,2.01,4.9,1.26,3.65,0.76,4.71,29.7,4.2,9121.7,23,2,Excessive_Dozing_Depth,1,High
2026-01-01 08:09:00,Bulldozer,CAT_008,OP_008,Dozing,Soft,Loose,1763.7,81.4,297.1,64.4,17.33,57.7,4.82,3.08,55.5,6.26,0.56,72.9,98.0,8.44,4.53,9.1,0.17,1.24,2.03,2.46,24.7,10.7,4953.9,1,0,Normal,0,Normal
2026-01-01 08:10:00,Bulldozer,CAT_006,OP_016,Ripping,Soft,Dry,1860.6,80.0,222.5,60.8,17.65,44.6,4.9,0.77,54.6,4.61,0.79,48.9,147.4,5.11,4.65,5.92,0.37,2.96,0.6,8.72,27.4,7.3,3252.3,45,0,Normal,0,Normal
2026-01-01 08:11:00,Bulldozer,CAT_003,OP_015,Ripping,Medium,Dry,1892.8,90.6,248.8,63.3,18.87,64.3,6.35,9.31,75.5,5.89,0.21,50.5,90.6,6.16,5.38,3.98,0.05,1.56,1.62,3.28,39.7,8.7,2383.4,58,0,Normal,0,Normal
2026-01-01 08:12:00,Bulldozer,CAT_015,OP_002,Ripping,Medium,Loose,1950.0,76.5,260.3,62.0,20.99,80.8,9.2,3.19,67.1,6.83,0.69,63.6,98.4,5.8,4.57,23.29,0.42,3.2,1.31,0.0,22.5,11.2,1993.8,46,1,Track_Slip,1,Medium
2026-01-01 08:13:00,Bulldozer,CAT_001,OP_023,Dozing,Soft,Dry,1799.3,67.9,216.0,64.7,17.75,87.6,4.44,0.43,59.4,6.26,0.33,82.0,77.0,5.31,7.34,6.08,0.3,4.91,2.62,2.12,20.9,10.9,4701.8,48,0,Normal,0,Normal
2026-01-01 08:14:00,Bulldozer,CAT_002,OP_014,Ripping,Rocky,Damp,2150.4,90.4,284.6,57.1,20.0,64.4,7.28,11.57,51.5,3.15,0.73,66.1,89.3,3.39,6.51,4.26,0.08,3.29,1.92,9.93,32.8,3.5,529.2,12,0,Normal,0,Normal
2026-01-01 08:15:00,Bulldozer,CAT_001,OP_026,Grading,Medium,Damp,1802.7,83.3,279.9,61.7,17.14,81.0,7.15,2.94,39.4,5.13,0.94,88.8,87.0,6.12,5.2,5.12,0.52,4.49,1.55,2.23,40.9,4.2,5687.0,23,0,Normal,0,Normal
2026-01-01 08:16:00,Bulldozer,CAT_008,OP_011,Leveling,Medium,Dry,1695.8,79.9,274.0,61.8,17.57,51.8,8.92,1.11,41.6,8.98,0.55,62.3,116.1,1.82,1.11,7.05,0.42,2.8,1.43,0.54,24.5,7.7,6238.0,37,0,Normal,0,Normal
2026-01-01 08:17:00,Bulldozer,CAT_017,OP_002,Dozing,Soft,Loose,1981.4,91.3,237.9,44.0,23.64,82.5,4.13,1.9,69.4,5.23,0.86,69.2,94.2,9.21,6.8,4.66,0.31,2.47,1.79,2.25,23.6,5.6,6735.2,23,0,Normal,0,Normal
2026-01-01 08:18:00,Bulldozer,CAT_003,OP_014,Dozing,Soft,Dry,1491.3,92.9,275.1,52.7,18.92,66.4,4.91,6.43,95.7,-0.32,0.29,68.7,102.3,5.72,7.38,7.16,0.35,5.2,2.21,0.0,29.2,12.3,3300.6,29,0,Normal,0,Normal
2026-01-01 08:19:00,Bulldozer,CAT_020,OP_017,Leveling,Soft,Dry,1781.5,79.0,261.9,54.6,18.18,47.2,9.09,9.74,50.7,8.42,0.06,68.1,131.9,5.37,6.69,5.29,0.29,4.24,1.89,6.77,26.7,3.8,8635.3,11,0,Normal,0,Normal
2026-01-01 08:20:00,Bulldozer,CAT_008,OP_017,Ripping,Medium,Dry,2060.4,92.1,250.3,61.7,19.59,55.0,8.07,5.93,59.8,8.17,0.55,94.5,79.1,5.53,6.18,2.42,0.05,1.22,1.63,7.54,26.8,10.5,8064.4,21,0,Normal,0,Normal
2026-01-01 08:21:00,Bulldozer,CAT_019,OP_011,Dozing,Hard,Dry,1824.0,85.0,240.1,47.3,21.43,52.8,8.59,0.41,63.7,8.19,0.82,33.0,127.3,2.73,4.99,4.03,0.47,2.52,1.07,8.62,26.1,5.5,6917.2,25,0,Normal,0,Normal
2026-01-01 08:22:00,Bulldozer,CAT_001,OP_010,Grading,Hard,Damp,1689.2,77.2,285.4,59.2,22.11,63.9,0.58,1.38,50.6,1.73,0.11,60.3,87.9,5.72,4.84,5.49,0.25,1.82,1.64,10.15,34.6,6.3,9446.7,45,0,Normal,0,Normal
2026-01-01 08:23:00,Bulldozer,CAT_018,OP_013,Grading,Soft,Dry,1895.7,81.6,340.5,88.5,18.56,77.8,6.81,2.81,96.5,8.9,0.67,57.2,100.5,7.02,8.45,4.57,0.12,2.58,1.33,6.14,24.9,13.9,9224.8,23,0,Hydraulic_Stress,1,Medium
2026-01-01 08:24:00,Bulldozer,CAT_019,OP_016,Grading,Soft,Dry,1847.5,82.1,256.9,67.6,18.77,70.7,6.73,5.98,61.3,7.52,0.6,83.5,64.6,9.91,5.33,5.09,0.51,4.08,1.45,7.78,32.6,6.4,562.9,46,0,Normal,0,Normal
2026-01-01 08:25:00,Bulldozer,CAT_009,OP_025,Dozing,Medium,Dry,2088.8,85.4,233.8,51.4,22.33,43.0,5.19,0.19,88.6,-2.45,0.39,85.9,108.3,5.7,5.58,5.7,0.4,2.51,1.23,3.21,22.3,9.0,5396.3,53,0,Normal,0,Normal
2026-01-01 08:26:00,Bulldozer,CAT_011,OP_024,Dozing,Medium,Loose,1337.2,78.0,312.1,55.0,17.5,58.8,5.07,9.55,71.8,10.17,0.92,70.7,54.0,3.87,11.34,24.98,0.46,3.71,1.62,6.61,35.3,12.5,4564.7,46,1,Uneven_Track_Speed,1,Critical
2026-01-01 08:27:00,Bulldozer,CAT_009,OP_028,Grading,Soft,Damp,2262.6,98.1,247.9,59.5,18.64,58.5,7.19,0.69,72.2,2.55,0.43,37.2,103.7,5.02,5.71,4.96,0.53,2.26,1.12,1.99,42.8,14.3,2789.3,57,0,Engine_Overheating,1,High
2026-01-01 08:28:00,Bulldozer,CAT_004,OP_005,Ripping,Soft,Dry,1985.4,84.4,240.2,54.9,22.87,66.3,6.53,0.95,66.1,12.56,0.42,53.2,99.4,4.32,8.18,6.6,0.47,2.44,1.16,5.29,25.2,2.2,1977.0,35,0,Normal,0,Normal
2026-01-01 08:29:00,Bulldozer,CAT_005,OP_016,Leveling,Soft,Damp,2079.3,77.8,230.5,65.2,20.22,87.7,7.64,2.03,61.0,11.33,0.61,63.5,112.8,6.36,5.72,3.79,0.43,4.56,1.72,5.46,36.0,5.4,9002.9,42,0,Normal,0,Normal
2026-01-01 08:30:00,Bulldozer,CAT_003,OP_005,Leveling,Soft,Dry,2070.8,86.8,238.1,48.9,23.39,95.9,5.95,1.91,82.9,7.38,0.06,72.8,123.4,7.85,7.01,2.78,0.43,2.91,2.09,8.86,30.6,8.5,1059.8,50,0,Normal,0,Normal
2026-01-01 08:31:00,Bulldozer,CAT_013,OP_010,Ripping,Soft,Wet,1855.8,80.3,193.6,50.1,17.73,37.7,4.22,6.49,86.9,2.06,0.1,83.7,150.3,9.33,8.45,5.8,0.33,2.14,1.33,8.72,34.5,5.3,8915.1,49,0,Normal,0,Normal
2026-01-01 08:32:00,Bulldozer,CAT_002,OP_025,Grading,Medium,Loose,1637.9,78.5,313.9,54.5,21.38,88.5,5.32,5.15,73.3,8.91,0.74,48.6,123.8,5.01,8.5,4.91,0.63,2.4,0.56,0.0,34.8,12.2,6733.5,57,0,Normal,0,Normal
2026-01-01 08:33:00,Bulldozer,CAT_020,OP_016,Grading,Hard,Wet,1413.9,88.0,271.1,64.3,16.9,43.0,6.71,4.2,80.9,1.27,0.58,51.1,108.6,7.12,3.02,8.09,0.33,0.1,1.86,0.0,33.3,10.9,607.5,37,0,Normal,0,Normal
2026-01-01 08:34:00,Bulldozer,CAT_013,OP_005,Grading,Medium,Dry,2190.1,98.4,258.7,75.6,20.19,30.6,4.61,12.97,89.5,11.56,0.46,72.3,123.7,4.5,9.37,5.4,0.05,2.54,0.77,6.9,29.6,1.5,2579.3,46,1,Engine_Overheating,1,Medium
2026-01-01 08:35:00,Bulldozer,CAT_006,OP_027,Dozing,Medium,Loose,1822.5,79.7,234.2,45.2,19.47,87.4,6.38,10.7,103.1,0.58,0.26,113.3,164.2,3.39,8.03,3.64,0.34,4.41,1.47,0.09,31.2,13.0,8636.0,27,0,Blade_Overloading,1,High
2026-01-01 08:36:00,Bulldozer,CAT_016,OP_025,Grading,Hard,Dry,1748.6,90.6,240.9,61.8,16.39,83.1,3.15,1.96,69.6,6.38,0.76,56.2,96.7,9.27,5.53,1.43,0.43,3.88,1.39,6.6,28.0,8.6,5040.5,17,0,Normal,0,Normal
2026-01-01 08:37:00,Bulldozer,CAT_016,OP_007,Dozing,Medium,Damp,1964.5,89.4,252.0,68.7,22.81,41.0,5.0,1.05,71.2,7.65,0.4,69.8,83.9,2.62,7.71,4.72,0.42,3.51,1.71,3.23,33.2,11.6,9708.5,26,0,Normal,0,Normal
2026-01-01 08:38:00,Bulldozer,CAT_001,OP_029,Leveling,Soft,Loose,1984.1,88.1,295.1,67.8,17.12,95.6,3.58,8.24,80.4,2.0,0.62,53.2,133.4,5.15,4.36,6.15,0.36,2.89,1.18,2.57,23.1,0.8,2282.4,58,1,Normal,0,Normal
2026-01-01 08:39:00,Bulldozer,CAT_019,OP_003,Dozing,Hard,Dry,1742.4,82.1,242.8,70.2,19.48,66.8,6.02,2.52,52.9,1.16,0.66,36.4,107.1,6.45,5.83,7.66,0.28,2.74,1.45,4.91,27.7,4.9,1589.8,3,1,Normal,0,Normal
2026-01-01 08:40:00,Bulldozer,CAT_007,OP_022,Ripping,Soft,Wet,1781.2,80.2,194.7,62.8,16.35,77.4,7.36,1.51,65.1,5.81,0.52,51.4,134.0,5.22,8.36,4.65,0.46,4.59,1.59,3.14,26.2,13.4,4000.9,42,0,Normal,0,Normal
2026-01-01 08:41:00,Bulldozer,CAT_006,OP_013,Dozing,Hard,Wet,1747.8,82.6,229.3,59.0,18.75,65.4,7.19,5.55,67.1,2.57,0.66,77.7,106.1,6.58,7.79,3.98,0.35,2.47,0.75,0.77,22.0,1.4,3011.1,35,1,Normal,0,Normal
2026-01-01 08:42:00,Bulldozer,CAT_008,OP_026,Dozing,Hard,Wet,1532.3,93.1,266.5,56.9,17.52,37.6,4.66,0.29,71.9,12.81,0.08,57.3,76.9,7.17,6.29,4.88,0.6,1.3,1.79,7.47,40.4,12.4,6010.9,4,0,Normal,0,Normal
2026-01-01 08:43:00,Bulldozer,CAT_020,OP_006,Ripping,Hard,Wet,1832.5,82.7,241.5,60.5,19.73,37.4,4.15,0.87,51.3,9.34,0.37,58.0,97.2,6.47,4.5,5.53,0.23,3.84,1.59,10.24,31.6,13.7,9566.5,48,0,Normal,0,Normal
2026-01-01 08:44:00,Bulldozer,CAT_016,OP_020,Dozing,Soft,Wet,1608.8,85.2,225.2,58.9,15.78,31.5,5.65,1.2,73.4,2.26,0.56,70.3,115.3,8.91,5.31,2.39,0.54,3.13,1.84,5.53,36.0,0.6,7061.8,22,0,Normal,0,Normal
2026-01-01 08:45:00,Bulldozer,CAT_019,OP_005,Grading,Soft,Loose,2000.8,82.9,308.8,49.2,20.88,92.1,1.7,5.3,67.4,13.5,0.33,94.5,75.8,8.86,2.81,2.87,0.14,3.63,2.02,5.43,28.4,3.1,6088.9,32,0,Normal,0,Normal
2026-01-01 08:46:00,Bulldozer,CAT_016,OP_014,Grading,Soft,Dry,1624.1,82.1,260.1,46.4,19.41,48.6,3.2,4.74,63.9,9.02,0.78,53.6,103.3,5.49,6.32,5.13,0.61,2.25,1.41,0.67,33.5,4.4,5476.1,12,0,Normal,0,Normal
2026-01-01 08:47:00,Bulldozer,CAT_002,OP_013,Grading,Hard,Wet,1391.9,83.3,287.5,54.5,15.49,84.1,8.68,4.59,65.1,1.13,0.33,63.8,105.7,3.71,8.49,8.39,0.32,0.6,1.39,0.0,32.7,3.8,7416.9,35,0,Normal,0,Normal
2026-01-01 08:48:00,Bulldozer,CAT_016,OP_022,Dozing,Hard,Dry,1607.1,76.9,242.9,57.6,14.13,77.3,5.38,5.23,110.8,11.84,0.86,103.2,179.5,5.74,5.05,3.12,0.24,3.93,0.93,5.29,27.1,4.8,9267.2,41,0,Blade_Overloading,1,Low
2026-01-01 08:49:00,Bulldozer,CAT_014,OP_027,Dozing,Soft,Damp,1828.6,73.0,234.0,54.0,18.38,47.8,2.49,6.87,77.4,7.24,0.55,70.7,62.7,5.65,6.16,3.14,0.77,2.39,1.24,7.7,23.4,8.2,3153.0,13,0,Normal,0,Normal
2026-01-01 08:50:00,Bulldozer,CAT_012,OP_001,Grading,Hard,Damp,1901.5,84.1,258.8,67.1,17.26,71.6,8.2,0.81,80.4,11.89,0.57,75.6,147.1,5.76,5.61,5.6,0.33,1.8,0.84,0.2,33.2,9.4,7264.4,40,1,Normal,0,Normal
2026-01-01 08:51:00,Bulldozer,CAT_008,OP_027,Grading,Rocky,Damp,1607.0,82.0,215.3,63.6,13.61,88.2,6.43,2.49,88.8,4.69,0.47,66.9,137.2,6.06,9.13,5.8,0.11,1.79,1.49,7.44,35.8,1.6,9495.7,16,0,Normal,0,Normal
2026-01-01 08:52:00,Bulldozer,CAT_016,OP_019,Leveling,Hard,Dry,1917.0,84.6,287.1,51.6,21.04,68.1,7.07,3.97,73.0,10.08,0.24,73.7,111.3,4.91,5.18,5.69,0.25,2.76,1.88,2.48,37.2,11.4,3685.6,32,0,Normal,0,Normal
2026-01-01 08:53:00,Bulldozer,CAT_020,OP_001,Dozing,Hard,Wet,1547.1,83.3,200.0,55.0,16.44,66.0,4.79,3.48,54.4,0.8,0.37,55.5,118.5,8.91,4.42,5.62,0.44,7.95,1.05,7.24,22.1,13.3,8169.0,42,0,Poor_Grading_Performance,1,High
2026-01-01 08:54:00,Bulldozer,CAT_011,OP_013,Leveling,Medium,Dry,2057.9,87.8,255.5,70.7,14.86,77.2,5.9,1.87,67.2,0.2,0.67,63.8,105.9,6.97,5.11,4.85,0.26,2.07,1.95,6.07,25.0,8.3,950.9,54,0,Normal,0,Normal
2026-01-01 08:55:00,Bulldozer,CAT_014,OP_020,Grading,Medium,Dry,1852.4,83.1,224.5,56.0,21.36,51.4,6.06,0.25,107.7,1.25,0.3,95.7,146.2,7.25,3.64,6.43,0.33,0.1,2.09,5.14,32.9,10.0,4237.3,12,1,Blade_Overloading,1,High
