timestamp,machine_type,machine_id,operator_id,task_type,material_type,ground_condition,engine_rpm,engine_temperature_c,transmission_temperature_c,hydraulic_pressure_bar,hydraulic_oil_temperature_c,fuel_rate_lph,fuel_level_pct,vehicle_speed_kmh,idle_duration_min,bucket_load_pct,bucket_fill_ratio_pct,lift_height_m,forward_speed_kmh,reverse_speed_kmh,acceleration_mps2,braking_intensity,loading_cycles_per_hour,cycle_time_sec,tire_slip_pct,vibration_level,slope_deg,ambient_temperature_c,operator_experience_years,machine_hours,maintenance_due_days,previous_anomaly_count_1hr,anomaly_type,is_anomaly,severity
2026-01-01 07:26:00,Loader,CAT_008,OP_013,Loading,Soil,Dry,1902.0,77.8,89.3,270.5,69.6,17.9,42.4,14.18,0.75,79.2,85.8,2.21,3.54,8.83,1.78,1.06,25.2,42.3,6.0,1.69,5.2,32.3,7.2,8924.7,33,0,Normal,0,Normal
2026-01-01 07:27:00,Loader,CAT_004,OP_023,Material_Handling,Gravel,Wet,2053.4,79.7,67.2,239.1,54.3,19.6,89.5,9.13,6.9,91.3,78.8,2.22,9.6,4.83,0.69,0.65,31.8,35.1,5.54,0.93,5.81,34.6,9.5,2422.3,48,1,Normal,0,Normal
2026-01-01 07:28:00,Loader,CAT_010,OP_001,Loading,Sand,Dry,1571.0,84.9,86.5,230.7,57.2,15.56,35.4,9.59,0.35,69.5,84.2,3.61,5.05,3.5,1.42,0.88,28.9,48.4,5.74,1.69,1.71,24.7,12.7,7508.4,55,0,Normal,0,Normal
2026-01-01 07:29:00,Loader,CAT_014,OP_007,Hauling,Gravel,Dry,1896.2,78.3,90.6,241.8,52.8,19.08,37.9,9.5,0.66,90.3,77.7,3.92,13.15,6.91,2.26,1.24,25.5,30.6,6.09,0.93,2.59,20.7,10.1,9722.4,16,0,Normal,0,Normal
2026-01-01 07:30:00,Loader,CAT_019,OP_017,Stockpiling,Gravel,Dry,1541.3,86.4,79.0,256.3,53.8,16.49,30.0,10.77,2.08,53.2,75.8,0.87,11.17,4.7,1.6,0.95,28.7,39.1,1.76,1.34,1.58,34.1,5.0,3908.8,36,0,Normal,0,Normal
2026-01-01 07:31:00,Loader,CAT_006,OP_028,Loading,Gravel,Dry,1964.6,73.6,75.8,249.4,62.5,17.22,57.0,5.79,7.11,66.6,97.4,3.89,8.71,6.96,0.81,0.91,27.9,31.2,8.9,1.18,2.36,29.9,9.3,6476.8,58,0,Normal,0,Normal
2026-01-01 07:32:00,Loader,CAT_005,OP_015,Loading,Coal,Damp,2059.0,81.4,113.4,203.9,59.8,20.38,94.4,9.85,1.87,71.3,78.9,2.92,5.65,4.63,1.45,1.11,24.3,35.0,5.06,1.6,0.98,35.1,10.1,5217.4,29,0,Transmission_Overheating,1,Medium
2026-01-01 07:33:00,Loader,CAT_015,OP_018,Hauling,Sand,Wet,1889.2,73.6,76.5,218.6,71.6,16.7,87.1,9.75,2.43,71.2,79.7,1.69,11.2,5.04,0.88,0.53,38.0,38.3,9.04,1.22,5.62,24.6,8.9,3041.7,12,0,Normal,0,Normal
2026-01-01 07:34:00,Loader,CAT_011,OP_005,Stockpiling,Sand,Dry,1912.6,87.1,87.7,228.9,53.7,19.92,61.7,5.52,1.67,41.2,99.3,1.31,11.21,7.25,0.76,1.23,38.5,35.5,4.57,1.18,4.28,31.0,14.5,4214.1,21,0,Normal,0,Normal
2026-01-01 07:35:00,Loader,CAT_003,OP_013,Stockpiling,Sand,Dry,1758.3,76.5,91.9,272.8,66.6,21.62,68.5,3.78,6.93,99.0,71.9,1.17,7.0,3.42,1.8,1.2,26.9,47.1,7.16,1.15,3.97,24.6,4.7,6798.6,42,0,Normal,0,Normal
2026-01-01 07:36:00,Loader,CAT_001,OP_022,Loading,Gravel,Dry,1299.7,75.0,80.0,265.7,65.2,15.22,64.0,10.89,0.81,83.9,57.5,2.43,7.05,6.08,0.22,0.46,32.2,38.1,5.68,0.6,1.09,31.0,9.1,7573.2,30,0,Normal,0,Normal
2026-01-01 07:37:00,Loader,CAT_009,OP_003,Loading,Soil,Damp,1600.2,80.9,78.5,278.3,63.2,13.64,70.5,15.14,0.38,83.8,71.3,2.59,7.35,3.53,0.81,1.13,34.1,37.5,4.51,1.43,4.34,23.1,8.8,5479.9,27,1,Normal,0,Normal
2026-01-01 07:38:00,Loader,CAT_017,OP_001,Stockpiling,Gravel,Damp,1814.6,82.6,72.7,205.0,64.7,17.54,27.6,8.44,3.72,70.4,85.6,2.49,12.39,5.04,1.07,1.15,34.7,49.5,1.14,1.5,4.58,44.0,14.9,6382.3,7,0,Normal,0,Normal
2026-01-01 07:39:00,Loader,CAT_016,OP_016,Material_Handling,Soil,Dry,1558.4,79.3,87.8,244.5,65.9,19.06,67.3,10.37,2.96,70.9,84.8,1.62,8.16,4.9,0.69,0.97,33.7,19.8,5.53,1.95,0.37,38.0,3.4,5388.3,51,0,Normal,0,Normal
2026-01-01 07:40:00,Loader,CAT_002,OP_028,Loading,Soil,Damp,1920.0,79.9,80.3,236.5,67.4,20.04,94.7,7.01,1.39,82.2,78.4,2.81,3.07,8.71,1.62,1.57,16.1,48.7,6.11,1.38,3.56,22.7,3.2,536.8,26,0,Normal,0,Normal
2026-01-01 07:41:00,Loader,CAT_016,OP_002,Hauling,Coal,Wet,1659.9,78.9,87.8,215.2,57.2,15.1,98.5,6.93,2.71,70.4,74.4,2.52,2.27,6.98,0.98,1.19,30.1,60.7,5.86,1.02,2.76,31.0,0.9,5044.3,32,0,Normal,0,Normal
2026-01-01 07:42:00,Loader,CAT_006,OP_005,Loading,Sand,Dry,2015.5,82.3,108.3,244.6,55.4,19.44,27.4,9.84,5.31,63.5,75.9,2.43,10.04,7.26,1.63,0.96,32.6,18.5,6.11,1.69,1.25,25.6,3.8,7066.7,3,0,Transmission_Overheating,1,Medium
2026-01-01 07:43:00,Loader,CAT_011,OP_024,Material_Handling,Gravel,Dry,1827.0,81.5,78.2,225.3,55.7,17.41,41.2,13.04,9.51,81.3,80.2,2.36,11.98,7.34,1.16,0.87,34.9,53.5,4.24,1.0,2.29,30.4,3.6,762.0,38,0,Normal,0,Normal
2026-01-01 07:44:00,Loader,CAT_004,OP_023,Stockpiling,Sand,Dry,1478.4,80.3,74.3,286.4,54.2,14.64,83.6,9.09,1.51,80.3,76.7,2.45,1.98,4.88,1.27,1.32,30.9,27.6,6.61,1.2,3.66,36.2,6.1,9169.7,50,1,Normal,0,Normal
2026-01-01 07:45:00,Loader,CAT_009,OP_029,Loading,Gravel,Damp,2077.0,85.0,88.1,215.1,75.1,23.94,43.9,14.35,6.12,75.1,69.4,1.54,11.3,3.66,0.65,1.06,35.2,39.3,1.13,1.55,0.82,24.7,14.9,750.8,1,0,Normal,0,Normal
2026-01-01 07:46:00,Loader,CAT_019,OP_019,Stockpiling,Sand,Wet,2235.3,89.2,107.3,250.3,67.0,20.08,58.0,15.11,5.41,77.8,75.4,2.2,9.88,7.59,1.14,1.03,21.8,39.2,4.44,1.06,0.27,30.1,10.0,1382.6,54,0,Transmission_Overheating,1,High
2026-01-01 07:47:00,Loader,CAT_015,OP_028,Loading,Sand,Dry,865.2,86.3,71.3,285.6,64.0,17.13,94.8,0.16,33.38,71.0,63.8,2.3,6.45,8.45,0.78,0.74,3.7,37.1,4.85,1.61,3.0,33.2,8.0,7646.4,43,0,Excessive_Idling,1,Medium
2026-01-01 07:48:00,Loader,CAT_012,OP_008,Stockpiling,Sand,Dry,1791.0,80.0,76.6,246.0,64.8,22.22,85.7,7.89,1.52,73.4,81.6,3.57,6.31,8.67,0.8,0.74,31.4,40.9,4.45,1.46,2.62,38.7,3.6,3944.9,50,0,Normal,0,Normal
2026-01-01 07:49:00,Loader,CAT_015,OP_013,Hauling,Gravel,Dry,1776.0,89.2,73.0,247.7,75.8,16.73,34.9,10.46,0.0,98.5,98.5,1.63,10.45,3.96,1.46,1.39,22.4,37.1,5.26,1.35,3.26,41.3,4.6,2991.1,15,1,Normal,0,Normal
2026-01-01 07:50:00,Loader,CAT_008,OP_002,Loading,Gravel,Damp,1615.0,79.3,67.3,234.3,58.9,17.55,71.8,7.94,0.48,86.5,53.2,2.52,6.98,5.58,0.14,1.35,25.7,38.7,4.19,1.34,2.93,23.5,14.3,6847.2,24,0,Normal,0,Normal
2026-01-01 07:51:00,Loader,CAT_008,OP_017,Loading,Soil,Damp,1876.3,70.6,87.2,277.9,54.7,16.24,26.7,5.79,8.23,71.4,68.7,2.19,4.32,5.92,0.81,0.86,18.1,33.9,2.65,1.81,4.26,37.5,7.0,6542.5,31,1,Normal,0,Normal
2026-01-01 07:52:00,Loader,CAT_018,OP_003,Hauling,Soil,Dry,1732.7,85.6,72.0,282.0,51.4,18.73,93.6,13.7,6.48,81.9,82.3,2.82,7.54,7.34,0.62,0.82,25.2,38.8,8.36,1.71,2.51,26.3,11.4,3832.8,53,1,Normal,0,Normal
2026-01-01 07:53:00,Loader,CAT_016,OP_009,Loading,Sand,Dry,1597.6,78.3,83.8,288.9,58.7,21.62,63.4,15.41,4.22,83.7,71.7,1.74,7.33,8.42,0.22,1.33,25.2,35.1,5.74,1.9,2.21,27.3,13.6,5165.6,36,0,Normal,0,Normal
2026-01-01 07:54:00,Loader,CAT_019,OP_022,Hauling,Rock,Dry,1636.2,86.3,85.2,262.5,65.9,18.55,59.5,8.7,12.09,60.3,68.6,2.75,12.84,5.37,0.55,1.04,26.0,37.7,6.43,1.28,3.83,32.0,2.9,9066.6,20,1,Normal,0,Normal
2026-01-01 07:55:00,Loader,CAT_010,OP_005,Loading,Soil,Dry,1981.9,85.4,79.1,277.1,52.6,16.71,56.0,14.8,3.13,51.3,97.1,3.25,7.97,4.56,1.6,0.58,38.2,38.0,4.32,1.2,0.0,34.2,9.4,7065.6,46,0,Normal,0,Normal
2026-01-01 07:56:00,Loader,CAT_004,OP_027,Loading,Soil,Damp,1643.4,74.8,68.5,224.9,66.3,18.29,36.3,8.95,7.68,67.0,77.3,2.87,6.84,7.16,1.01,0.73,30.6,36.7,5.06,1.65,3.21,29.3,12.2,9955.4,52,0,Normal,0,Normal
2026-01-01 07:57:00,Loader,CAT_002,OP_023,Stockpiling,Rock,Dry,1805.5,84.0,73.3,246.0,62.2,19.75,36.9,3.61,4.72,73.7,83.0,1.91,8.27,3.24,1.26,0.5,18.7,47.7,6.42,1.24,3.85,26.2,13.5,1866.8,22,0,Normal,0,Normal
2026-01-01 07:58:00,Loader,CAT_020,OP_010,Hauling,Soil,Wet,1898.7,90.1,77.0,285.2,70.9,19.34,82.3,4.7,6.25,85.7,57.2,1.98,7.52,5.75,0.97,1.37,28.1,44.3,5.23,1.74,7.99,34.0,2.2,1139.9,37,1,Normal,0,Normal
2026-01-01 07:59:00,Loader,CAT_010,OP_008,Hauling,Coal,Dry,2010.1,88.6,75.5,211.9,59.4,18.99,76.9,11.22,4.4,69.4,65.0,2.36,5.4,4.76,1.13,0.79,27.1,43.2,3.49,0.7,6.77,21.5,8.5,8162.5,23,0,Normal,0,Normal
2026-01-01 08:00:00,Loader,CAT_019,OP_007,Hauling,Soil,Wet,1927.2,77.2,76.3,187.4,65.1,20.54,97.3,9.47,2.96,69.9,90.6,3.11,8.03,8.17,1.55,1.12,23.5,41.8,3.67,1.11,3.28,20.7,0.6,1399.7,58,0,Normal,0,Normal
2026-01-01 08:01:00,Loader,CAT_003,OP_023,Material_Handling,Gravel,Wet,1485.1,84.4,76.7,261.4,61.0,14.74,67.6,8.69,4.9,93.2,72.7,0.91,13.98,2.64,1.52,0.16,36.7,22.7,3.36,1.53,0.0,32.7,1.5,7641.2,7,0,Normal,0,Normal
2026-01-01 08:02:00,Loader,CAT_003,OP_024,Hauling,Sand,Dry,1800.5,90.4,74.0,235.7,52.1,17.38,81.6,8.4,0.9,64.2,79.5,3.37,5.05,5.55,1.55,0.87,26.8,35.4,8.3,0.61,1.65,21.0,14.7,7722.5,7,0,Normal,0,Normal
2026-01-01 08:03:00,Loader,CAT_015,OP_009,Stockpiling,Gravel,Dry,1771.5,80.5,66.0,281.3,77.5,20.2,35.1,8.65,3.44,90.9,92.9,2.28,9.29,6.24,0.78,1.18,29.6,45.1,5.32,1.07,4.38,23.7,9.1,5244.5,19,0,Normal,0,Normal
2026-01-01 08:04:00,Loader,CAT_005,OP_029,Loading,Sand,Damp,1717.6,79.3,75.6,213.8,68.9,16.66,64.1,10.21,5.99,81.0,69.9,2.53,10.85,8.93,0.04,0.87,24.5,51.4,4.13,1.65,1.88,29.9,0.8,4798.7,41,0,Normal,0,Normal
2026-01-01 08:05:00,Loader,CAT_015,OP_017,Loading,Soil,Loose,1912.7,83.5,75.4,254.9,61.7,18.66,83.0,8.09,1.02,48.4,90.0,2.2,10.25,4.67,0.45,1.48,24.3,46.0,7.36,0.93,5.99,22.9,14.4,518.7,13,0,Normal,0,Normal
2026-01-01 08:06:00,Loader,CAT_020,OP_014,Loading,Rock,Dry,1788.5,77.5,83.1,261.7,55.2,16.87,78.7,10.81,2.6,84.8,83.3,1.38,9.97,7.28,0.74,1.2,20.8,34.8,2.58,1.36,2.06,37.3,5.2,720.7,38,0,Normal,0,Normal
2026-01-01 08:07:00,Loader,CAT_018,OP_007,Loading,Sand,Damp,1659.0,86.3,83.2,258.4,60.0,21.14,80.5,11.22,10.61,77.9,62.7,1.59,7.59,6.9,1.33,0.68,30.0,36.9,7.21,1.16,7.19,34.6,5.6,1003.5,4,1,Normal,0,Normal
2026-01-01 08:08:00,Loader,CAT_009,OP_007,Loading,Gravel,Damp,1548.3,79.5,77.7,327.0,64.8,20.34,44.2,6.02,0.26,62.6,68.4,2.66,13.29,8.39,1.04,0.53,33.4,37.2,6.95,1.32,4.46,36.7,4.3,2788.0,2,1,Normal,0,Normal
2026-01-01 08:09:00,Loader,CAT_017,OP_018,Loading,Gravel,Damp,1834.4,77.5,84.7,271.3,61.2,16.49,98.7,12.28,3.45,84.0,75.6,1.32,1.23,7.86,2.13,0.09,29.9,36.4,5.02,0.79,2.52,29.5,11.9,3418.4,49,0,Normal,0,Normal
2026-01-01 08:10:00,Loader,CAT_009,OP_027,Stockpiling,Soil,Damp,811.3,78.1,66.1,318.3,61.7,22.34,96.5,0.04,26.13,84.0,51.8,2.51,8.41,2.99,1.35,0.75,7.0,38.7,3.58,1.42,5.19,30.3,9.7,3484.4,17,1,Excessive_Idling,1,Low
2026-01-01 08:11:00,Loader,CAT_003,OP_004,Loading,Rock,Dry,2064.7,82.4,80.0,241.4,57.7,22.14,67.2,9.15,1.76,68.3,73.1,2.24,4.15,3.78,0.54,1.14,36.3,43.2,5.85,1.08,3.07,37.1,5.2,1756.4,5,0,Normal,0,Normal
2026-01-01 08:12:00,Loader,CAT_018,OP_006,Hauling,Gravel,Damp,1818.3,82.9,74.2,344.9,46.4,16.73,83.8,8.64,2.24,108.1,113.6,2.38,4.66,2.55,0.93,1.22,31.1,15.6,4.96,1.64,5.57,31.9,13.3,5714.2,41,0,Bucket_Overloading,1,Medium
2026-01-01 08:13:00,Loader,CAT_018,OP_021,Hauling,Rock,Dry,1509.0,86.5,70.9,198.2,54.0,17.58,55.4,10.0,0.68,72.0,78.9,2.41,4.87,6.25,1.05,0.1,25.7,24.1,1.98,1.37,2.28,26.0,5.0,1303.0,35,0,Normal,0,Normal
2026-01-01 08:14:00,Loader,CAT_018,OP_004,Loading,Gravel,Wet,1552.4,74.8,75.4,256.1,61.1,19.31,96.1,11.15,9.08,53.2,81.3,2.02,8.44,8.29,1.3,1.01,31.3,41.3,5.73,1.13,1.71,27.6,7.2,3339.6,8,2,Normal,0,Normal
2026-01-01 08:15:00,Loader,CAT_018,OP_015,Stockpiling,Gravel,Dry,1698.4,86.7,85.3,258.0,56.6,20.6,61.0,6.27,2.36,81.3,104.1,2.11,7.51,7.49,0.31,0.9,19.8,36.8,6.6,1.0,4.45,21.3,11.1,6008.4,54,0,Normal,0,Normal
2026-01-01 08:16:00,Loader,CAT_020,OP_003,Loading,Soil,Dry,1978.7,80.9,73.6,269.0,64.0,22.07,62.8,13.39,2.3,94.7,78.8,2.24,9.34,2.02,1.13,1.39,26.0,41.1,6.84,1.92,3.4,25.9,7.1,5329.3,20,1,Normal,0,Normal
2026-01-01 08:17:00,Loader,CAT_007,OP_021,Loading,Sand,Damp,1854.1,82.9,69.8,257.5,54.5,16.61,88.5,10.8,4.51,60.8,80.6,2.45,2.31,5.17,1.21,0.98,23.5,44.2,3.7,0.53,3.17,31.9,8.2,8300.4,39,1,Normal,0,Normal
2026-01-01 08:18:00,Loader,CAT_019,OP_002,Loading,Gravel,Dry,1787.8,83.7,83.0,258.9,55.3,18.62,79.3,3.43,1.55,92.2,74.5,2.69,8.29,6.05,1.22,0.5,32.3,40.9,28.85,1.43,4.61,32.3,6.5,1850.7,37,0,Excessive_Tire_Slip,1,Medium
2026-01-01 08:19:00,Loader,CAT_020,OP_005,Hauling,Coal,Wet,1897.3,78.8,89.0,207.3,58.5,18.2,81.1,7.89,5.56,88.7,77.9,2.38,2.22,6.46,1.08,1.53,26.9,33.7,6.65,0.68,4.76,27.4,4.3,7498.8,11,0,Normal,0,Normal
2026-01-01 08:20:00,Loader,CAT_011,OP_005,Hauling,Soil,Wet,2079.7,86.5,110.6,294.6,66.5,18.2,25.9,5.66,5.36,65.2,96.1,1.85,9.03,6.31,1.76,0.81,16.6,39.0,3.6,1.4,3.36,27.4,12.7,9787.9,41,0,Transmission_Overheating,1,Low
2026-01-01 08:21:00,Loader,CAT_017,OP_013,Loading,Coal,Dry,1995.7,85.6,79.2,270.2,61.8,17.79,68.7,7.43,1.88,63.2,79.1,2.11,7.47,4.02,0.04,1.04,31.2,41.1,4.47,1.8,5.05,38.2,10.1,6577.5,14,0,Normal,0,Normal
2026-01-01 08:22:00,Loader,CAT_009,OP_025,Stockpiling,Soil,Wet,2151.9,72.8,73.3,311.9,60.2,16.2,42.9,9.23,4.14,106.9,117.6,1.43,7.85,5.33,0.69,0.55,24.7,43.0,11.09,1.24,4.03,31.7,14.4,6515.4,3,0,Bucket_Overloading,1,Low
2026-01-01 08:23:00,Loader,CAT_007,OP_018,Loading,Sand,Damp,1845.2,76.2,71.2,292.3,69.9,20.0,62.5,9.27,0.78,46.5,89.2,2.68,4.99,9.16,1.15,0.05,22.9,32.1,8.56,1.02,2.48,32.6,2.6,6614.7,22,1,Normal,0,Normal
2026-01-01 08:24:00,Loader,CAT_002,OP_011,Loading,Sand,Dry,1803.0,86.9,89.6,226.2,61.8,17.04,48.7,9.91,5.28,56.8,95.1,2.63,8.07,4.57,0.57,0.68,24.4,31.3,1.5,1.07,3.11,30.0,4.3,7310.3,19,0,Normal,0,Normal
2026-01-01 08:25:00,Loader,CAT_004,OP_019,Stockpiling,Rock,Dry,1712.0,79.7,68.0,269.0,51.7,21.37,88.0,8.8,0.15,91.3,78.2,1.21,10.59,5.04,0.69,0.68,37.7,31.2,5.73,0.98,6.65,37.1,3.0,4864.5,13,0,Normal,0,Normal
2026-01-01 08:26:00,Loader,CAT_015,OP_012,Hauling,Gravel,Dry,1685.3,77.2,89.6,264.2,74.2,16.38,84.4,5.13,0.57,76.0,82.6,3.59,8.78,3.82,0.96,1.73,16.2,48.7,3.46,0.95,0.0,29.4,13.5,2776.8,12,0,Normal,0,Normal
2026-01-01 08:27:00,Loader,CAT_003,OP_014,Loading,Soil,Damp,2224.4,87.6,76.6,260.3,75.3,16.48,62.9,23.41,2.11,96.3,82.3,1.77,6.7,5.01,4.8,0.91,30.5,40.0,7.58,1.28,0.0,34.0,8.2,3568.8,38,0,Aggressive_Acceleration,1,High
2026-01-01 08:28:00,Loader,CAT_011,OP_011,Loading,Gravel,Wet,1717.6,89.8,75.0,271.5,51.4,15.86,96.3,6.38,2.59,83.4,74.3,1.61,4.35,3.3,0.79,0.63,18.8,38.4,7.23,1.3,4.33,31.7,4.1,3930.4,45,0,Normal,0,Normal
2026-01-01 08:29:00,Loader,CAT_009,OP_018,Loading,Soil,Damp,1606.6,80.2,73.3,321.8,64.7,17.98,75.2,7.75,5.53,104.2,61.1,3.59,10.05,5.46,1.0,0.78,25.7,34.0,20.77,0.82,1.12,27.1,10.1,6408.8,55,0,Excessive_Tire_Slip,1,Medium
2026-01-01 08:30:00,Loader,CAT_017,OP_029,Stockpiling,Gravel,Dry,2120.4,89.5,80.5,258.9,57.5,20.67,45.6,5.17,5.46,63.8,74.1,1.75,8.91,4.92,1.84,1.15,21.7,43.7,6.82,0.51,1.54,32.1,3.6,1820.5,57,0,Normal,0,Normal
2026-01-01 08:31:00,Loader,CAT_014,OP_021,Loading,Rock,Dry,1807.5,86.7,76.2,248.0,54.3,20.93,83.5,12.79,5.0,79.7,97.0,1.55,5.86,7.35,1.19,1.16,21.8,35.8,7.12,1.03,2.45,32.3,5.5,2494.1,48,0,Normal,0,Normal
2026-01-01 08:32:00,Loader,CAT_005,OP_009,Material_Handling,Gravel,Damp,2046.4,84.0,74.9,222.2,60.1,22.19,55.1,10.14,4.35,81.6,87.9,2.94,6.88,5.44,1.49,0.0,18.6,27.5,7.1,1.28,2.81,27.2,1.7,992.8,12,0,Normal,0,Normal
2026-01-01 08:33:00,Loader,CAT_019,OP_012,Stockpiling,Gravel,Loose,1867.7,86.8,79.5,299.4,63.3,15.28,31.3,11.47,9.78,54.6,75.4,2.66,9.95,6.73,1.39,0.77,28.4,44.5,6.0,1.33,0.0,27.7,8.0,5002.3,46,0,Normal,0,Normal
2026-01-01 08:34:00,Loader,CAT_018,OP_002,Stockpiling,Coal,Damp,1523.5,79.8,68.2,265.0,52.3,16.01,87.5,14.86,1.09,55.2,82.8,2.4,12.58,7.8,0.77,0.79,25.0,36.0,2.91,1.15,3.44,39.1,6.6,7941.2,34,1,Normal,0,Normal
2026-01-01 08:35:00,Loader,CAT_008,OP_002,Material_Handling,Rock,Damp,1458.8,78.8,84.1,260.3,56.7,15.55,32.6,11.29,7.21,47.5,83.8,3.01,9.16,9.55,1.22,1.63,20.5,18.6,8.0,1.18,2.06,35.0,9.8,1227.8,43,0,Normal,0,Normal
2026-01-01 08:36:00,Loader,CAT_004,OP_001,Hauling,Gravel,Dry,1607.7,75.9,79.3,252.7,65.8,19.29,39.4,6.56,11.77,51.8,71.0,2.8,11.22,5.62,1.36,1.31,29.7,24.5,7.39,1.65,3.23,32.0,10.8,8972.2,23,0,Normal,0,Normal
2026-01-01 08:37:00,Loader,CAT_005,OP_025,Loading,Coal,Dry,1621.4,85.9,72.9,237.4,65.3,15.75,88.3,8.12,2.93,55.8,79.0,2.59,7.76,5.71,1.61,0.37,28.0,35.9,4.85,0.87,1.57,26.7,1.9,8639.5,54,1,Normal,0,Normal
2026-01-01 08:38:00,Loader,CAT_014,OP_014,Hauling,Gravel,Damp,1768.5,77.8,82.1,229.7,57.6,18.69,79.3,6.81,4.54,75.8,95.0,2.59,10.09,4.49,1.06,0.45,37.2,47.2,6.53,0.75,4.65,26.0,4.6,7421.9,36,0,Normal,0,Normal
2026-01-01 08:39:00,Loader,CAT_002,OP_021,Stockpiling,Soil,Dry,1983.2,81.8,96.0,204.2,64.9,19.48,71.6,6.61,0.44,78.0,62.9,2.93,5.61,5.03,0.41,1.21,28.2,31.0,6.66,1.64,3.67,32.0,9.2,5753.1,1,1,Normal,0,Normal
2026-01-01 08:40:00,Loader,CAT_017,OP_013,Hauling,Sand,Wet,1845.7,81.5,77.3,286.4,59.6,18.79,39.4,7.61,0.82,71.5,86.3,2.38,7.87,7.72,0.91,1.15,22.6,55.5,4.54,0.99,4.89,28.7,9.8,5027.1,39,0,Normal,0,Normal
2026-01-01 08:41:00,Loader,CAT_017,OP_024,Hauling,Gravel,Dry,1622.4,85.6,91.7,207.8,51.5,18.65,48.4,6.36,0.22,61.5,60.6,3.15,8.29,10.3,1.19,1.07,29.5,38.5,8.22,1.56,0.0,26.6,12.1,8765.9,9,0,Normal,0,Normal
2026-01-01 08:42:00,Loader,CAT_013,OP_013,Loading,Sand,Wet,2194.1,88.6,81.7,279.1,63.0,19.9,89.6,7.99,0.25,84.5,88.6,1.36,6.01,7.38,1.55,0.76,19.8,29.2,4.77,1.95,5.62,23.5,6.6,3787.7,53,1,Normal,0,Normal
2026-01-01 08:43:00,Loader,CAT_020,OP_020,Loading,Gravel,Wet,2159.0,79.5,109.0,216.8,75.0,18.64,54.2,8.95,20.12,84.4,84.2,2.8,10.15,6.85,0.69,0.0,26.5,55.0,5.1,1.74,6.27,23.7,12.2,2040.4,11,1,Transmission_Overheating,1,Critical
2026-01-01 08:44:00,Loader,CAT_007,OP_026,Loading,Gravel,Loose,1805.2,91.6,79.4,299.3,68.2,17.22,71.0,9.53,1.1,54.7,82.5,2.36,4.0,7.62,0.98,0.75,24.6,35.7,6.01,1.21,3.73,29.4,3.0,7399.5,45,0,Normal,0,Normal
2026-01-01 08:45:00,Loader,CAT_016,OP_004,Loading,Gravel,Damp,1922.7,81.2,91.1,245.9,55.6,18.68,96.0,4.19,8.98,61.3,105.8,1.34,8.43,8.95,1.51,1.21,30.6,34.4,4.17,0.81,2.97,29.9,7.5,9002.1,6,0,Normal,0,Normal
2026-01-01 08:46:00,Loader,CAT_001,OP_003,Loading,Coal,Wet,1547.5,78.4,74.1,159.0,72.0,17.87,66.0,9.54,1.79,61.7,71.2,2.55,6.71,5.15,1.27,0.47,23.6,39.7,8.01,1.68,1.25,35.8,5.9,1063.8,16,0,Normal,0,Normal
2026-01-01 08:47:00,Loader,CAT_002,OP_029,Hauling,Sand,Dry,1744.5,86.5,73.3,251.8,62.2,16.18,79.6,8.89,3.06,74.1,86.2,3.08,7.78,6.44,1.73,0.86,28.2,27.5,6.52,0.93,0.0,28.9,3.1,7799.3,37,0,Normal,0,Normal
2026-01-01 08:48:00,Loader,CAT_011,OP_010,Stockpiling,Gravel,Damp,1348.6,75.4,78.6,320.6,60.0,13.9,91.3,5.26,1.21,81.0,77.7,2.95,11.62,5.57,0.95,0.38,28.7,56.1,5.43,1.01,0.2,30.2,14.3,5351.1,13,0,Normal,0,Normal
2026-01-01 08:49:00,Loader,CAT_010,OP_002,Loading,Soil,Loose,1929.1,70.4,82.4,270.2,58.3,18.9,44.6,11.76,1.43,70.5,71.7,3.35,10.99,2.69,0.44,1.02,26.6,27.5,1.3,0.65,6.91,40.5,7.0,8614.6,26,0,Normal,0,Normal
2026-01-01 08:50:00,Loader,CAT_010,OP_028,Stockpiling,Soil,Damp,766.7,77.7,79.3,234.7,59.8,18.31,96.2,0.04,42.87,82.4,58.4,2.99,11.59,7.35,1.27,0.87,2.2,38.3,5.49,1.5,2.36,22.9,5.6,2472.3,53,1,Excessive_Idling,1,Medium
2026-01-01 08:51:00,Loader,CAT_007,OP_019,Stockpiling,Rock,Damp,1669.0,82.5,83.7,260.0,48.6,17.8,37.4,3.66,12.77,62.9,62.4,2.65,3.49,10.13,0.42,1.36,28.5,28.2,3.08,1.34,4.11,33.6,3.0,899.3,44,0,Normal,0,Normal
2026-01-01 08:52:00,Loader,CAT_011,OP_022,Stockpiling,Rock,Dry,1611.6,78.5,81.6,273.5,62.3,19.22,55.4,11.15,1.19,96.8,80.6,2.99,3.87,4.62,1.33,0.73,28.5,40.6,3.87,1.06,0.0,39.2,3.0,6719.1,4,0,Normal,0,Normal
2026-01-01 08:53:00,Loader,CAT_006,OP_011,Loading,Coal,Loose,1828.7,82.4,74.2,211.4,52.5,20.61,45.1,4.11,7.79,64.6,97.2,2.72,10.64,7.33,1.25,0.34,22.9,42.6,6.07,1.37,0.0,28.4,3.9,866.5,36,0,Normal,0,Normal
